chr1	1020216	1020371
chr1	1041220	1041357
chr1	1041477	1041608
chr1	1043843	1043882
chr1	1047782	1047867
chr1	1051450	1051623
chr1	1336183	1336276
chr1	1349057	1349157
chr1	2228707	2228832
chr1	2304356	2304469
chr1	6424856	6425003
chr1	6425003	6425177
chr1	6425181	6425248
chr1	6448993	6449094
chr1	6599073	6599195
chr1	6599195	6599289
chr1	6599290	6599336
chr1	6601925	6602006
chr1	6602032	6602073
chr1	6602073	6602125
chr1	6602125	6602239
chr1	6602260	6602339
chr1	6602339	6602381
chr1	6602562	6602629
chr1	6602645	6602724
chr1	6602738	6602817
chr1	8863275	8863302
chr1	8865336	8865367
chr1	8865367	8865382
chr1	8865382	8865401
chr1	8867119	8867136
chr1	8867136	8867153
chr1	10130533	10130589
chr1	10168135	10168270
chr1	11122043	11122098
chr1	11157151	11157195
chr1	11212374	11212459
chr1	11240330	11240430
chr1	11247626	11247665
chr1	11247894	11247952
chr1	11795097	11795148
chr1	11795148	11795254
chr1	12005744	12005805
chr1	12261036	12261078
chr1	12261078	12261124
chr1	12276410	12276450
chr1	12276639	12276760
chr1	12277743	12277806
chr1	12277938	12277982
chr1	12293600	12293694
chr1	12314167	12314243
chr1	12363084	12363179
chr1	12373747	12373835
chr1	15727164	15727229
chr1	15727268	15727304
chr1	15727316	15727483
chr1	15727548	15727585
chr1	15727585	15727611
chr1	15727654	15727696
chr1	15730531	15730660
chr1	15733841	15734004
chr1	15847894	15848009
chr1	15848009	15848111
chr1	15872971	15873017
chr1	15873032	15873117
chr1	15928966	15929030
chr1	15929837	15929911
chr1	15932524	15932588
chr1	15932806	15932847
chr1	16251639	16251701
chr1	16993692	16993807
chr1	17000043	17000135
chr1	17413575	17413615
chr1	17413615	17413632
chr1	19074543	19074686
chr1	19076847	19076876
chr1	19084591	19084636
chr1	19084636	19084692
chr1	19086146	19086171
chr1	19086173	19086206
chr1	19086225	19086270
chr1	19086678	19086686
chr1	19086686	19086710
chr1	19088769	19088786
chr1	19088805	19088849
chr1	19088874	19088924
chr1	19092819	19092871
chr1	19093995	19094033
chr1	19096557	19096619
chr1	19100379	19100427
chr1	19101544	19101590
chr1	19105068	19105104
chr1	19106892	19106912
chr1	19106922	19106963
chr1	19110211	19110223
chr1	19110379	19110384
chr1	19110384	19110435
chr1	19110741	19110744
chr1	19110744	19110790
chr1	19112524	19112593
chr1	19112593	19112632
chr1	19112632	19112674
chr1	19112685	19112788
chr1	19113982	19114032
chr1	19114828	19114892
chr1	19115425	19115505
chr1	19115534	19115568
chr1	19119630	19119660
chr1	19120181	19120233
chr1	19120241	19120275
chr1	19121256	19121339
chr1	19121364	19121400
chr1	19122837	19122849
chr1	19122849	19122912
chr1	19122912	19122970
chr1	19124554	19124590
chr1	19124651	19124690
chr1	19126445	19126504
chr1	19126564	19126615
chr1	19126615	19126655
chr1	19127622	19127656
chr1	19128988	19129010
chr1	19138154	19138180
chr1	19139090	19139143
chr1	19139143	19139183
chr1	19140807	19140881
chr1	19141406	19141489
chr1	19143979	19144015
chr1	19144862	19144874
chr1	19145791	19145819
chr1	19148004	19148043
chr1	19148043	19148089
chr1	19150692	19150734
chr1	19150750	19150774
chr1	19150774	19150793
chr1	19151667	19151734
chr1	19153353	19153385
chr1	19153769	19153792
chr1	19153825	19153922
chr1	19155029	19155073
chr1	19155515	19155549
chr1	19156390	19156422
chr1	19156766	19156789
chr1	19156789	19156856
chr1	19161693	19161734
chr1	19162424	19162482
chr1	19162498	19162560
chr1	19164301	19164322
chr1	19164390	19164426
chr1	19164882	19164948
chr1	19164948	19164989
chr1	19164989	19164996
chr1	19165249	19165267
chr1	19167092	19167125
chr1	19168041	19168098
chr1	19168102	19168135
chr1	19168146	19168179
chr1	19168179	19168184
chr1	19169434	19169440
chr1	19173601	19173621
chr1	19174318	19174322
chr1	19174372	19174395
chr1	19174407	19174447
chr1	19174953	19174977
chr1	19174977	19175009
chr1	19176648	19176718
chr1	19177518	19177534
chr1	19179111	19179140
chr1	19179140	19179183
chr1	19186590	19186615
chr1	19186622	19186656
chr1	19187166	19187208
chr1	19193478	19193540
chr1	19197140	19197148
chr1	19197148	19197176
chr1	19197176	19197229
chr1	19197793	19197808
chr1	19198642	19198662
chr1	19210113	19210124
chr1	19210124	19210163
chr1	19210163	19210177
chr1	19210177	19210241
chr1	21782893	21782970
chr1	21782970	21783098
chr1	23019703	23019776
chr1	23019781	23019824
chr1	23019824	23019856
chr1	23019858	23019893
chr1	23073321	23073341
chr1	23073341	23073384
chr1	23079036	23079150
chr1	26696136	26696254
chr1	26696400	26696471
chr1	26696867	26696908
chr1	26697391	26697462
chr1	26697480	26697536
chr1	26762972	26763248
chr1	26774591	26774650
chr1	26779802	26779841
chr1	26779888	26779945
chr1	26780138	26780174
chr1	26780387	26780422
chr1	26780574	26780636
chr1	26942770	26942776
chr1	26942870	26942889
chr1	27550172	27550211
chr1	29018227	29018299
chr1	29030399	29030438
chr1	29053158	29053196
chr1	29181660	29181796
chr1	29181796	29181894
chr1	32672474	32672527
chr1	32769946	32770059
chr1	32779417	32779522
chr1	32791196	32791255
chr1	32810942	32811032
chr1	35192451	35192518
chr1	35387125	35387216
chr1	36176240	36176323
chr1	36176387	36176473
chr1	36176501	36176577
chr1	36286987	36287044
chr1	36289521	36289694
chr1	36303795	36303905
chr1	37575596	37575690
chr1	37595825	37595863
chr1	39358813	39358865
chr1	39368169	39368314
chr1	39430751	39430840
chr1	39434443	39434525
chr1	39452709	39452741
chr1	39452741	39452811
chr1	39468612	39468710
chr1	39484652	39484716
chr1	39485535	39485624
chr1	39563665	39563717
chr1	39564422	39564531
chr1	40064341	40064371
chr1	40064472	40064494
chr1	40238046	40238116
chr1	43360197	43360278
chr1	46281233	46281378
chr1	46286166	46286263
chr1	47225470	47225564
chr1	50655441	50655510
chr1	50959784	50959789
chr1	50959835	50959859
chr1	50959859	50959929
chr1	50959929	50959994
chr1	50960100	50960207
chr1	51792395	51792424
chr1	51794470	51794510
chr1	51794510	51794611
chr1	51798247	51798301
chr1	51798301	51798395
chr1	51814770	51814814
chr1	51818064	51818136
chr1	51819809	51819876
chr1	51823677	51823749
chr1	51825303	51825345
chr1	51878307	51878324
chr1	51878445	51878478
chr1	51878478	51878514
chr1	51878514	51878567
chr1	52381738	52381757
chr1	52384691	52384721
chr1	52385160	52385175
chr1	52385224	52385261
chr1	52385851	52385886
chr1	54218280	54218335
chr1	55106154	55106196
chr1	55123447	55123533
chr1	55177970	55178054
chr1	55214788	55214841
chr1	55214841	55214992
chr1	62437278	62437338
chr1	62437348	62437394
chr1	62450396	62450424
chr1	62450424	62450440
chr1	64966389	64966492
chr1	77565645	77565732
chr1	77960427	77960464
chr1	85200547	85200704
chr1	92836331	92836387
chr1	92836387	92836392
chr1	109250072	109250162
chr1	109250188	109250284
chr1	109250405	109250462
